epoch,binary_crossentropy,dice_coe,loss,val_binary_crossentropy,val_dice_coe,val_loss
0,0.9715524315834045,0.3431221544742584,-0.3431221842765808,5.117823123931885,0.23858670890331268,-0.23858670890331268
1,0.48486077785491943,0.6556933522224426,-0.6556934118270874,25.085927963256836,0.254954993724823,-0.2549549639225006
2,0.22607605159282684,0.8130163550376892,-0.8130163550376892,3.324709415435791,0.4163317382335663,-0.4163317084312439
3,0.1870156228542328,0.8523241877555847,-0.8523242473602295,6.6870574951171875,0.3873045742511749,-0.3873046040534973
4,0.1767837256193161,0.8737732768058777,-0.8737733364105225,0.33401721715927124,0.7242958545684814,-0.7242957949638367
5,0.17155048251152039,0.8838655352592468,-0.8838655948638916,0.46037060022354126,0.5201859474182129,-0.5201860070228577
6,0.16399522125720978,0.8908741474151611,-0.8908741474151611,0.9001783132553101,0.5988300442695618,-0.5988300442695618
7,0.14464972913265228,0.9009323716163635,-0.9009323716163635,0.9535521268844604,0.5889749526977539,-0.5889749526977539
8,0.13202157616615295,0.9083588719367981,-0.9083588123321533,0.8881429433822632,0.5992323160171509,-0.5992323160171509
9,0.12596844136714935,0.9123045802116394,-0.9123046398162842,0.9292470216751099,0.575441837310791,-0.5754417777061462
10,0.12529103457927704,0.9149619936943054,-0.9149618744850159,0.9972788095474243,0.5813366174697876,-0.5813366770744324
11,0.12202198803424835,0.9173111319541931,-0.9173112511634827,0.903315544128418,0.5839595794677734,-0.5839596390724182
12,0.12067459523677826,0.9196211695671082,-0.9196211695671082,0.797254204750061,0.6289284825325012,-0.6289284825325012
13,0.1199435144662857,0.9203615188598633,-0.9203614592552185,0.61858731508255,0.6632263660430908,-0.663226306438446
14,0.11727181822061539,0.9236774444580078,-0.9236774444580078,0.5819467902183533,0.6886094808578491,-0.6886094808578491
15,0.11108677834272385,0.9261832237243652,-0.9261831045150757,0.9849339723587036,0.5752162933349609,-0.5752162933349609
16,0.1131676584482193,0.9266676902770996,-0.9266678094863892,0.7410415410995483,0.6750513911247253,-0.6750513911247253
17,0.11416114121675491,0.9280175566673279,-0.9280174374580383,0.5186343789100647,0.7302607893943787,-0.7302607297897339
18,0.11466565728187561,0.9280322194099426,-0.9280323386192322,2.403932809829712,0.4265553653240204,-0.426555335521698
19,0.11468055844306946,0.9292109608650208,-0.9292109608650208,1.0810972452163696,0.6143251657485962,-0.6143251657485962
20,0.1135680302977562,0.9309127926826477,-0.9309129118919373,1.0604557991027832,0.6322526931762695,-0.6322526931762695
21,0.10843149572610855,0.9329745173454285,-0.9329745769500732,0.9916455149650574,0.6831468939781189,-0.6831468343734741
22,0.10828731209039688,0.9334796071052551,-0.9334794878959656,1.223068118095398,0.6252514123916626,-0.6252514123916626
23,0.11076012998819351,0.9346786141395569,-0.9346786737442017,0.3776289224624634,0.8159006834030151,-0.8159006834030151
24,0.10652681440114975,0.9357317090034485,-0.9357317686080933,0.4401058256626129,0.821069598197937,-0.8210695385932922
25,0.10775744915008545,0.9353866577148438,-0.9353866577148438,0.41421228647232056,0.8190839290618896,-0.8190838694572449
26,0.10570056736469269,0.9373853206634521,-0.9373853802680969,0.22676901519298553,0.858955442905426,-0.8589555025100708
27,0.10784899443387985,0.9368728995323181,-0.9368728399276733,0.35048025846481323,0.8475529551506042,-0.8475528955459595
28,0.10460605472326279,0.9382703900337219,-0.9382705092430115,0.26732897758483887,0.8554810285568237,-0.8554810285568237
29,0.10385351628065109,0.9395174980163574,-0.9395173788070679,0.44361162185668945,0.8154175281524658,-0.8154175877571106
30,0.10621769726276398,0.9393143057823181,-0.9393141269683838,0.39771538972854614,0.8475314378738403,-0.8475314974784851
31,0.10339203476905823,0.9401748180389404,-0.9401746988296509,0.4229182302951813,0.8549954295158386,-0.8549954295158386
32,0.10374707728624344,0.9403931498527527,-0.9403932094573975,0.4395156800746918,0.8568921089172363,-0.8568922281265259
33,0.10666386038064957,0.9401459097862244,-0.9401460289955139,0.3397560715675354,0.8609762191772461,-0.8609762191772461
34,0.10228855907917023,0.9420871734619141,-0.9420871138572693,0.2010095864534378,0.896188497543335,-0.8961885571479797
35,0.09844817966222763,0.942997932434082,-0.942997932434082,0.282431423664093,0.8854740858078003,-0.8854740262031555
36,0.10100743174552917,0.943061888217926,-0.943061888217926,0.21175017952919006,0.8876714706420898,-0.8876714706420898
37,0.09638050198554993,0.9450807571411133,-0.9450806975364685,0.19982853531837463,0.8910531401634216,-0.8910531997680664
38,0.0961100161075592,0.9452118277549744,-0.9452118277549744,0.21177466213703156,0.8999526500701904,-0.8999527096748352
39,0.09448684751987457,0.9460577964782715,-0.9460577368736267,0.18287673592567444,0.9015057682991028,-0.9015058279037476
40,0.09404148906469345,0.9466538429260254,-0.9466539621353149,0.18157735466957092,0.8891177177429199,-0.8891175985336304
41,0.09146289527416229,0.9470105171203613,-0.9470104575157166,0.20639300346374512,0.9025492072105408,-0.902549147605896
42,0.09720347076654434,0.9457405209541321,-0.9457405209541321,0.2825593948364258,0.9007488489151001,-0.9007488489151001
43,0.10017262399196625,0.9451015591621399,-0.9451014995574951,0.2603719234466553,0.905590295791626,-0.9055902361869812
44,0.10185535252094269,0.9443598389625549,-0.9443598985671997,0.19763675332069397,0.9163312911987305,-0.9163312911987305
45,0.09716642647981644,0.9459078311920166,-0.945907711982727,0.24658934772014618,0.9028175473213196,-0.9028175473213196
46,0.0962824821472168,0.9467587471008301,-0.9467588067054749,0.22817130386829376,0.9010897874832153,-0.9010898470878601
47,0.09859371185302734,0.9464104771614075,-0.9464105367660522,0.17822977900505066,0.9127561450004578,-0.9127561450004578
48,0.09935282170772552,0.9466215968132019,-0.9466215968132019,0.2263226956129074,0.9137063026428223,-0.9137064218521118
49,0.09804355353116989,0.9474132061004639,-0.9474132657051086,0.21269452571868896,0.917757511138916,-0.917757511138916
