epoch,binary_crossentropy,dice_coe,loss,val_binary_crossentropy,val_dice_coe,val_loss
0,0.4517602026462555,0.4031858444213867,-0.4031859040260315,1.7114607095718384,0.4116184711456299,-0.4116184711456299
1,0.1691204458475113,0.7390230298042297,-0.7390231490135193,0.3224653899669647,0.4248075485229492,-0.4248075485229492
2,0.13640423119068146,0.8305504322052002,-0.8305503726005554,0.3520722985267639,0.41611960530281067,-0.41611963510513306
3,0.13669392466545105,0.8547189235687256,-0.8547189831733704,0.6128289103507996,0.011221842840313911,-0.011221841908991337
4,0.12480589747428894,0.8729828000068665,-0.8729828596115112,0.6563131213188171,0.012724215164780617,-0.012724215164780617
5,0.1478787511587143,0.8695938587188721,-0.8695939183235168,0.5354505181312561,0.3112925887107849,-0.3112925589084625
6,0.12861157953739166,0.8858211636543274,-0.8858211040496826,0.5449605584144592,0.34035351872444153,-0.34035348892211914
7,0.12392089515924454,0.8939419388771057,-0.8939419388771057,0.7323172092437744,0.09250748157501221,-0.09250746667385101
8,0.12034525722265244,0.9009571671485901,-0.9009572863578796,0.7807126641273499,0.03884749487042427,-0.03884749859571457
9,0.1172957718372345,0.9056654572486877,-0.905665397644043,0.7815853953361511,0.0780092179775238,-0.0780092254281044
10,0.11749672889709473,0.908846378326416,-0.9088464379310608,0.7398474216461182,0.17584964632987976,-0.17584966123104095
11,0.11473039537668228,0.9120345711708069,-0.9120346307754517,0.6627163887023926,0.3092515468597412,-0.3092515170574188
12,0.11397900432348251,0.9143891930580139,-0.9143890738487244,0.3298390209674835,0.7149364948272705,-0.7149364948272705
13,0.11570330709218979,0.9149942398071289,-0.9149942994117737,0.4971679747104645,0.5593641996383667,-0.5593641996383667
14,0.11573901027441025,0.9162777066230774,-0.9162777066230774,0.2865212559700012,0.7672478556632996,-0.7672478556632996
15,0.11556477844715118,0.9180647730827332,-0.9180646538734436,0.2656492590904236,0.7936731576919556,-0.7936731576919556
16,0.11638038605451584,0.9185946583747864,-0.9185946583747864,0.187674418091774,0.8557253479957581,-0.8557252883911133
17,0.11110039800405502,0.9220166206359863,-0.9220165014266968,0.2226686030626297,0.8322011232376099,-0.8322011828422546
18,0.10883244127035141,0.9241395592689514,-0.9241395592689514,0.21298520267009735,0.843368411064148,-0.8433683514595032
19,0.10948708653450012,0.9251224994659424,-0.9251224398612976,0.16680143773555756,0.8780251145362854,-0.8780251741409302
20,0.10700402408838272,0.9268777370452881,-0.9268778562545776,0.14349961280822754,0.8978677988052368,-0.8978676795959473
21,0.12071005254983902,0.9222549796104431,-0.9222546815872192,0.2004062831401825,0.8676255345344543,-0.8676254153251648
22,0.11498313397169113,0.9252799153327942,-0.9252799153327942,0.15002460777759552,0.9050360918045044,-0.9050360918045044
23,0.11224692314863205,0.9275026917457581,-0.9275026917457581,0.15491725504398346,0.9017404317855835,-0.9017404317855835
24,0.10862541943788528,0.9293839931488037,-0.9293839931488037,0.18085028231143951,0.8839365243911743,-0.8839365243911743
25,0.10900800675153732,0.9300279021263123,-0.9300279021263123,0.21523985266685486,0.8693878650665283,-0.8693878054618835
26,0.10562827438116074,0.9318079352378845,-0.9318079352378845,0.17844578623771667,0.8896540999412537,-0.8896540403366089
27,0.10553054511547089,0.9328372478485107,-0.9328371286392212,0.18251600861549377,0.8895922303199768,-0.889592170715332
