epoch,binary_crossentropy,dice_coe,loss,val_binary_crossentropy,val_dice_coe,val_loss
0,0.29990530014038086,0.7153053283691406,-0.7144914269447327,3.248368501663208,0.2536202669143677,-0.2527928948402405
1,0.15128669142723083,0.8606758117675781,-0.859847903251648,0.907044529914856,0.4253710210323334,-0.4245440363883972
2,0.15646591782569885,0.8677694797515869,-0.8669456243515015,0.28669407963752747,0.7277179956436157,-0.7268974184989929
3,0.14136390388011932,0.881738007068634,-0.8809216618537903,2.267876386642456,0.3450573682785034,-0.3442462682723999
4,0.1707470566034317,0.86368328332901,-0.8628775477409363,0.6214348077774048,0.5956783294677734,-0.5948768854141235
5,0.14550550282001495,0.8844838738441467,-0.8836881518363953,0.4046827256679535,0.7709138989448547,-0.7701237201690674
6,0.1305612474679947,0.8960395455360413,-0.8952550292015076,0.19655080139636993,0.8395740985870361,-0.8387951850891113
7,0.12382861971855164,0.9011512398719788,-0.9003783464431763,0.1255800426006317,0.8757697343826294,-0.8750026822090149
8,0.12291261553764343,0.9029760360717773,-0.9022154211997986,0.13098002970218658,0.881660521030426,-0.8809056282043457
9,0.11686518788337708,0.9060630202293396,-0.9053144454956055,0.11477823555469513,0.8773022294044495,-0.8765599131584167
10,0.11049774289131165,0.9109296202659607,-0.9101935029029846,0.12083511054515839,0.8783272504806519,-0.8775968551635742
11,0.10963979363441467,0.910707950592041,-0.9099835753440857,0.10608558356761932,0.9052987098693848,-0.9045804738998413
12,0.10584767907857895,0.9147307276725769,-0.9140182137489319,0.10701934248209,0.8859390020370483,-0.8852320909500122
13,0.10135588049888611,0.9174270629882812,-0.9167266488075256,0.09274372458457947,0.9170299768447876,-0.91633540391922
14,0.09667158871889114,0.9206773638725281,-0.9199886322021484,0.09179249405860901,0.9131609797477722,-0.9124781489372253
15,0.09281650185585022,0.9228007197380066,-0.9221234917640686,0.09255912154912949,0.9191723465919495,-0.9185006022453308
16,0.08952202647924423,0.9246509671211243,-0.923984706401825,0.08620711416006088,0.9183497428894043,-0.9176889657974243
17,0.08562256395816803,0.9267043471336365,-0.9260485768318176,0.08440272510051727,0.9230559468269348,-0.9224058389663696
18,0.0836760476231575,0.9284906387329102,-0.9278453588485718,0.07977031916379929,0.9236481189727783,-0.923008143901825
19,0.0847105085849762,0.9279050827026367,-0.9272703528404236,0.09526479989290237,0.9068262577056885,-0.9061968922615051
20,0.08734266459941864,0.926802933216095,-0.9261782169342041,0.08771061897277832,0.9276302456855774,-0.9270108342170715
21,0.0824565514922142,0.930154025554657,-0.9295397400856018,0.08522571623325348,0.9253026247024536,-0.9246935844421387
22,0.08016078174114227,0.9311352372169495,-0.93053138256073,0.07711710780858994,0.9284365177154541,-0.9278380274772644
23,0.07659324258565903,0.9335117340087891,-0.9329179525375366,0.07158799469470978,0.9333622455596924,-0.932773768901825
24,0.07551014423370361,0.9340623021125793,-0.9334787130355835,0.07080483436584473,0.9316860437393188,-0.9311076402664185
25,0.07532357424497604,0.9346902966499329,-0.934116542339325,0.07172349095344543,0.9330390691757202,-0.9324703216552734
26,0.0744321346282959,0.9348226189613342,-0.934258759021759,0.07152529805898666,0.9355832934379578,-0.9350243806838989
27,0.07162492722272873,0.9359204769134521,-0.9353662133216858,0.07875138521194458,0.9326763153076172,-0.9321266412734985
28,0.07223065942525864,0.9358755946159363,-0.9353303909301758,0.08023074269294739,0.9224483370780945,-0.9219080209732056
29,0.07190991193056107,0.9369599223136902,-0.9364234805107117,0.0766391009092331,0.9297342896461487,-0.9292024374008179
30,0.07071951776742935,0.9377546310424805,-0.9372274875640869,0.07312992960214615,0.932371973991394,-0.9318491816520691
31,0.07043977826833725,0.9380427002906799,-0.9375251531600952,0.07362748682498932,0.9376540184020996,-0.9371410608291626
32,0.06703313440084457,0.9399945735931396,-0.9394861459732056,0.06880833953619003,0.9393278956413269,-0.9388238191604614
33,0.06357347220182419,0.9419762492179871,-0.9414769411087036,0.06313252449035645,0.9405795931816101,-0.9400846362113953
34,0.06253652274608612,0.9423913359642029,-0.9419004917144775,0.06278962641954422,0.9405195116996765,-0.9400328397750854
35,0.060793280601501465,0.943568229675293,-0.9430858492851257,0.06155810505151749,0.9414085149765015,-0.9409300684928894
36,0.059846386313438416,0.9439970850944519,-0.9435223937034607,0.06223403662443161,0.9438709020614624,-0.943400502204895
37,0.059113502502441406,0.9448497295379639,-0.9443832039833069,0.061627358198165894,0.9416054487228394,-0.941142737865448
38,0.05863520875573158,0.9449920058250427,-0.9445332884788513,0.06148237735033035,0.9418073296546936,-0.9413524866104126
39,0.0599089190363884,0.9445083141326904,-0.9440571665763855,0.06032264232635498,0.9436157941818237,-0.9431683421134949
40,0.05859797075390816,0.9454001784324646,-0.9449564814567566,0.0593908354640007,0.943772554397583,-0.9433327913284302
41,0.05742720887064934,0.9457648396492004,-0.9453286528587341,0.06557843834161758,0.9437271356582642,-0.9432941675186157
42,0.05808139219880104,0.9451866149902344,-0.9447572231292725,0.07417593896389008,0.9382346272468567,-0.937808632850647
43,0.05822290480136871,0.9455328583717346,-0.9451101422309875,0.06181168556213379,0.9433228969573975,-0.9429038166999817
44,0.058009613305330276,0.9451490044593811,-0.9447327256202698,0.08071048557758331,0.9336162209510803,-0.933203399181366
45,0.05845831707119942,0.9450612664222717,-0.9446516633033752,0.07357887178659439,0.9407718181610107,-0.9403654932975769
46,0.06371726095676422,0.9409897327423096,-0.9405863881111145,0.08384093642234802,0.9188995957374573,-0.9184995889663696
47,0.07703159749507904,0.9335190653800964,-0.9331220984458923,0.06857092678546906,0.9387056231498718,-0.9383119344711304
48,0.061055127531290054,0.9432650208473206,-0.9428738951683044,0.06753379851579666,0.9418469667434692,-0.9414588212966919
49,0.057833585888147354,0.9452579021453857,-0.9448724985122681,0.06784520298242569,0.9410828948020935,-0.9407001733779907
