epoch,binary_crossentropy,dice_coe,loss,val_binary_crossentropy,val_dice_coe,val_loss
0,0.6771965026855469,0.24778370559215546,-0.24778370559215546,0.6733177900314331,0.18505939841270447,-0.18505939841270447
1,0.47581931948661804,0.4479111433029175,-0.4479111433029175,0.3776843547821045,0.23288494348526,-0.23288492858409882
2,0.20702362060546875,0.6734444499015808,-0.6734445095062256,0.20150211453437805,0.4113263785839081,-0.41132640838623047
3,0.13831596076488495,0.804669201374054,-0.804669201374054,0.21622614562511444,0.5170747637748718,-0.5170747637748718
4,0.12539535760879517,0.8487431406974792,-0.8487430810928345,0.3322019577026367,0.4201822578907013,-0.4201822876930237
5,0.11162753403186798,0.8728469014167786,-0.8728468418121338,0.3936541676521301,0.32426658272743225,-0.32426658272743225
6,0.1045726016163826,0.8841207027435303,-0.884120762348175,0.4704475402832031,0.2268935889005661,-0.2268935889005661
7,0.10259173810482025,0.8892951607704163,-0.889295220375061,0.4868793487548828,0.2452346533536911,-0.2452346533536911
8,0.09846534579992294,0.8958145976066589,-0.8958145976066589,0.26996007561683655,0.6553441286087036,-0.6553441286087036
9,0.09983596950769424,0.8984596133232117,-0.8984596729278564,0.42568713426589966,0.42756155133247375,-0.42756158113479614
10,0.09939995408058167,0.9006096720695496,-0.9006096124649048,0.31262868642807007,0.7163498401641846,-0.7163498401641846
11,0.10384724289178848,0.9025507569313049,-0.9025507569313049,0.9101789593696594,0.5782678723335266,-0.5782678723335266
12,0.09795653074979782,0.9064037203788757,-0.9064037203788757,0.42216530442237854,0.5255900621414185,-0.5255900621414185
13,0.09505219757556915,0.9109635949134827,-0.9109635949134827,0.44886890053749084,0.4436999261379242,-0.4436999261379242
14,0.09241791814565659,0.9130473136901855,-0.9130472540855408,0.3001933991909027,0.7022789716720581,-0.7022789716720581
15,0.09084048122167587,0.9160730838775635,-0.9160730838775635,0.8040005564689636,0.6369560956954956,-0.6369560360908508
16,0.09013489633798599,0.9180765151977539,-0.9180764555931091,1.8467071056365967,0.5468447208404541,-0.5468447208404541
17,0.08885528147220612,0.9186820983886719,-0.9186820983886719,2.369654893875122,0.5080301761627197,-0.508030116558075
18,0.09851444512605667,0.9153493046760559,-0.9153493046760559,0.47320547699928284,0.7354774475097656,-0.7354774475097656
19,0.09586289525032043,0.9178323745727539,-0.9178324341773987,0.3643597960472107,0.7048572301864624,-0.7048572301864624
20,0.08977802842855453,0.9214372634887695,-0.9214374423027039,0.7919806241989136,0.6819720268249512,-0.6819720268249512
21,0.09137775003910065,0.9218573570251465,-0.9218572974205017,0.6993745565414429,0.716967761516571,-0.716967761516571
22,0.0898294448852539,0.9238129258155823,-0.923812985420227,0.4132213592529297,0.8016287088394165,-0.8016287088394165
23,0.08837223052978516,0.9259187579154968,-0.9259187579154968,1.1984180212020874,0.6446592211723328,-0.6446592211723328
24,0.08773904293775558,0.9262213706970215,-0.9262213110923767,0.877444863319397,0.7071418166160583,-0.7071418762207031
25,0.09040185809135437,0.9242434501647949,-0.9242435097694397,0.8995553255081177,0.7296568751335144,-0.7296568751335144
26,0.09720693528652191,0.9228766560554504,-0.9228767156600952,1.3304002285003662,0.6850818991661072,-0.6850818991661072
27,0.09637340158224106,0.9221782684326172,-0.9221782684326172,0.41563692688941956,0.8202537298202515,-0.8202537298202515
28,0.09550803154706955,0.9240639209747314,-0.9240638613700867,0.1527538150548935,0.899315357208252,-0.8993152379989624
29,0.0882718563079834,0.9280580878257751,-0.9280580282211304,0.19661378860473633,0.8946019411087036,-0.8946018218994141
30,0.08195742219686508,0.9319661259651184,-0.9319661259651184,0.25794750452041626,0.8798705339431763,-0.8798705339431763
31,0.08018958568572998,0.9342806935310364,-0.9342806935310364,0.18190929293632507,0.8964002132415771,-0.8964002728462219
32,0.07687412947416306,0.9362342357635498,-0.9362342953681946,0.17689338326454163,0.8963627815246582,-0.8963626623153687
33,0.07447869330644608,0.9376598000526428,-0.9376598596572876,0.17897789180278778,0.8957701921463013,-0.8957701921463013
34,0.07520529627799988,0.9383857846260071,-0.9383858442306519,0.18814224004745483,0.8921238780021667,-0.8921239972114563
35,0.07325008511543274,0.9394838213920593,-0.9394837617874146,0.16597315669059753,0.9002104997634888,-0.9002104997634888
36,0.07265264540910721,0.9400575757026672,-0.940057635307312,0.21578657627105713,0.8922598361968994,-0.8922597765922546
37,0.07405322045087814,0.9397799372673035,-0.9397798776626587,0.19981315732002258,0.8975003957748413,-0.8975003957748413
38,0.07583832740783691,0.9395434260368347,-0.9395434260368347,0.2119760811328888,0.8834503889083862,-0.8834503889083862
39,0.07605686038732529,0.9393799901008606,-0.9393800497055054,0.1553056836128235,0.9082579612731934,-0.9082579612731934
40,0.0745333656668663,0.9399592876434326,-0.9399592876434326,0.1595298945903778,0.9064157009124756,-0.9064156413078308
41,0.07453136146068573,0.9409477710723877,-0.9409477710723877,0.1745430827140808,0.9012861847877502,-0.9012863039970398
42,0.0751933753490448,0.9406924247741699,-0.9406925439834595,0.1804690808057785,0.9016429781913757,-0.9016429781913757
43,0.07620204240083694,0.9411737322807312,-0.9411736726760864,0.1653338372707367,0.9009462594985962,-0.9009462594985962
44,0.07526828348636627,0.9412886500358582,-0.9412886500358582,0.1631288230419159,0.9049861431121826,-0.9049860835075378
45,0.07358050346374512,0.9421136379241943,-0.9421136379241943,0.1695510596036911,0.9072678089141846,-0.9072677493095398
46,0.07322590053081512,0.9423851370811462,-0.9423850774765015,0.22658374905586243,0.8995170593261719,-0.8995170593261719
47,0.07541479915380478,0.9419892430305481,-0.9419891238212585,0.23068146407604218,0.9002107381820679,-0.9002106785774231
48,0.07491888850927353,0.9423547387123108,-0.9423547387123108,0.22436289489269257,0.8989644050598145,-0.8989644050598145
49,0.07410173118114471,0.9423806071281433,-0.9423806071281433,0.21452204883098602,0.9027049541473389,-0.9027050137519836
