epoch,binary_crossentropy,dice_coe,loss,val_binary_crossentropy,val_dice_coe,val_loss
0,0.5077698826789856,0.5035328269004822,-0.5035328269004822,0.5084495544433594,0.044845517724752426,-0.044845517724752426
1,0.18963760137557983,0.8238210082054138,-0.8238210082054138,0.18531593680381775,0.7643240690231323,-0.7643240690231323
2,0.1800071746110916,0.8596846461296082,-0.8596846461296082,0.13725021481513977,0.8368428349494934,-0.8368428349494934
3,0.1720518320798874,0.8768647909164429,-0.8768647909164429,0.1673237681388855,0.8592550158500671,-0.8592550158500671
4,0.17375345528125763,0.883860170841217,-0.883860170841217,0.21490883827209473,0.860617995262146,-0.860617995262146
5,0.16393844783306122,0.8940359950065613,-0.8940359950065613,0.29315492510795593,0.8584406971931458,-0.8584406971931458
6,0.1645551174879074,0.8987734913825989,-0.8987734913825989,0.1836090385913849,0.8866438865661621,-0.8866438865661621
7,0.1648702621459961,0.9015585780143738,-0.9015585780143738,0.33814361691474915,0.8653753399848938,-0.8653753399848938
8,0.16832327842712402,0.9027347564697266,-0.9027347564697266,0.19086168706417084,0.896709144115448,-0.896709144115448
9,0.1759539395570755,0.9027232527732849,-0.9027232527732849,0.23499803245067596,0.8952302932739258,-0.8952302932739258
10,0.16557404398918152,0.9094588160514832,-0.9094588160514832,0.1866043508052826,0.898360550403595,-0.898360550403595
11,0.16407054662704468,0.9118011593818665,-0.9118011593818665,0.3551206886768341,0.8792122006416321,-0.8792122006416321
12,0.1605003923177719,0.9153344631195068,-0.9153344631195068,0.23279885947704315,0.9018391370773315,-0.9018391370773315
13,0.16125042736530304,0.9165827035903931,-0.9165827035903931,0.28475651144981384,0.8925315141677856,-0.8925315141677856
14,0.16223619878292084,0.9186578392982483,-0.9186578392982483,0.2143276184797287,0.90586918592453,-0.90586918592453
15,0.16446766257286072,0.9200137853622437,-0.9200137853622437,0.2500978112220764,0.8992056846618652,-0.8992056846618652
16,0.16653013229370117,0.9199177622795105,-0.9199177622795105,0.253665566444397,0.8994584083557129,-0.8994584083557129
17,0.16810046136379242,0.9213513135910034,-0.9213513135910034,0.2066146433353424,0.909561276435852,-0.909561276435852
18,0.2242467701435089,0.905375599861145,-0.905375599861145,0.2585531175136566,0.8981608152389526,-0.8981608152389526
19,0.197976753115654,0.9161652326583862,-0.9161652326583862,0.3280085027217865,0.895540714263916,-0.895540714263916
20,0.1818791925907135,0.9214202165603638,-0.9214202165603638,0.26346686482429504,0.9066518545150757,-0.9066518545150757
21,0.17456784844398499,0.9244292378425598,-0.9244292378425598,0.240007683634758,0.9085731506347656,-0.9085731506347656
22,0.1680917590856552,0.9271292090415955,-0.9271292090415955,0.22600646317005157,0.9087615013122559,-0.9087615013122559
23,0.164199098944664,0.9289301633834839,-0.9289301633834839,0.237595796585083,0.8986040949821472,-0.8986040949821472
24,0.1614985466003418,0.9301518201828003,-0.9301518201828003,0.22082965075969696,0.9099431037902832,-0.9099431037902832
25,0.16167156398296356,0.9309892058372498,-0.9309892058372498,0.23930516839027405,0.8986784219741821,-0.8986784219741821
26,0.160936176776886,0.9320328831672668,-0.9320328831672668,0.23285415768623352,0.9034563302993774,-0.9034563302993774
27,0.16231733560562134,0.9323692917823792,-0.9323692917823792,0.24680110812187195,0.9122347831726074,-0.9122347831726074
28,0.1610851287841797,0.9331093430519104,-0.9331093430519104,0.2438785582780838,0.9090926051139832,-0.9090926051139832
29,0.1612466424703598,0.9340425133705139,-0.9340425133705139,0.21711444854736328,0.9134011268615723,-0.9134011268615723
