epoch,binary_crossentropy,dice_coe,loss,val_binary_crossentropy,val_dice_coe,val_loss
0,0.6945721507072449,0.7546670436859131,-0.7546670436859131,3.7628872394561768,0.6634066700935364,-0.6634066700935364
1,0.637417733669281,0.8333789110183716,-0.8333789110183716,0.7793684601783752,0.8244272470474243,-0.8244272470474243
2,0.5408216714859009,0.8627916574478149,-0.8627916574478149,1.2020716667175293,0.8073946237564087,-0.8073946237564087
3,0.5063331127166748,0.8722944259643555,-0.8722944259643555,1.5896879434585571,0.7772373557090759,-0.7772373557090759
4,0.4680939316749573,0.8801342248916626,-0.8801342248916626,0.9277812242507935,0.8638209104537964,-0.8638209104537964
5,0.45122942328453064,0.8876877427101135,-0.8876877427101135,0.9118796586990356,0.834795355796814,-0.834795355796814
6,0.4147406220436096,0.895477294921875,-0.895477294921875,0.4046800136566162,0.8861044645309448,-0.8861044645309448
7,0.39419278502464294,0.9014354944229126,-0.9014354944229126,0.4381980001926422,0.877933144569397,-0.877933144569397
8,0.3985171318054199,0.9020891189575195,-0.9020891189575195,0.41551700234413147,0.874224066734314,-0.874224066734314
9,0.38621509075164795,0.9074862003326416,-0.9074862003326416,0.47713589668273926,0.8855905532836914,-0.8855905532836914
10,0.3753458559513092,0.9127034544944763,-0.9127034544944763,0.4878353476524353,0.8926771879196167,-0.8926771879196167
11,0.3762023150920868,0.9144880175590515,-0.9144880175590515,0.4681800901889801,0.8696118593215942,-0.8696118593215942
12,0.37747427821159363,0.9167163372039795,-0.9167163372039795,0.5254993438720703,0.8590084910392761,-0.8590084910392761
13,0.400474488735199,0.9160512685775757,-0.9160512685775757,0.5113224983215332,0.8970142602920532,-0.8970142602920532
14,0.3831896185874939,0.9203623533248901,-0.9203623533248901,0.5241233110427856,0.8640305399894714,-0.8640305399894714
15,0.38963180780410767,0.9227569699287415,-0.9227569699287415,0.49651551246643066,0.8855205774307251,-0.8855205774307251
16,0.38740843534469604,0.9251991510391235,-0.9251991510391235,0.5857459306716919,0.8628842234611511,-0.8628842234611511
17,0.39873838424682617,0.9229308366775513,-0.9229308366775513,0.6315230131149292,0.8876741528511047,-0.8876741528511047
18,0.3882708251476288,0.9259976148605347,-0.9259976148605347,0.5923704504966736,0.8613575100898743,-0.8613575100898743
19,0.38041478395462036,0.9289696216583252,-0.9289696216583252,0.5507618188858032,0.891964316368103,-0.891964316368103
20,0.3823285400867462,0.9300703406333923,-0.9300703406333923,0.6829094290733337,0.8480011224746704,-0.8480011224746704
