epoch,binary_crossentropy,dice_coe,loss,val_binary_crossentropy,val_dice_coe,val_loss
0,0.5425012707710266,0.5867354273796082,-0.5867353677749634,0.4670644700527191,0.16090130805969238,-0.16090130805969238
1,0.2590685486793518,0.811351478099823,-0.8113514184951782,1.2630351781845093,0.20278018712997437,-0.20278017222881317
2,0.2660229802131653,0.8358194231987,-0.8358196020126343,1.0894882678985596,0.046642135828733444,-0.046642135828733444
3,0.21778804063796997,0.8615400791168213,-0.8615400195121765,0.33918553590774536,0.7513242363929749,-0.7513242959976196
4,0.1894209384918213,0.8775532245635986,-0.8775532245635986,0.7667235732078552,0.5242607593536377,-0.5242608189582825
5,0.18139997124671936,0.8851256370544434,-0.8851256966590881,0.9514240026473999,0.5793351531028748,-0.5793351531028748
6,0.1689741611480713,0.8918666839599609,-0.8918666839599609,0.3185752332210541,0.7394899129867554,-0.7394899129867554
7,0.19478709995746613,0.8867998719215393,-0.8867998719215393,0.2240830659866333,0.8314613103866577,-0.8314613103866577
8,0.17359641194343567,0.8940854072570801,-0.8940853476524353,0.42826658487319946,0.692888617515564,-0.6928886771202087
9,0.16130372881889343,0.9027439951896667,-0.902743935585022,0.46406275033950806,0.731501579284668,-0.7315015196800232
