epoch,binary_crossentropy,dice_coe,loss,val_binary_crossentropy,val_dice_coe,val_loss
0,0.4507892429828644,0.721002995967865,-0.7210031747817993,2.0201869010925293,0.5058994889259338,-0.5058995485305786
1,0.3148901164531708,0.8433461785316467,-0.8433462977409363,1.0586967468261719,3.023885983566288e-05,-3.023885983566288e-05
2,0.2834434509277344,0.8658537268638611,-0.8658536672592163,0.7095875144004822,0.521406352519989,-0.5214062929153442
3,0.2611684203147888,0.882086455821991,-0.8820863962173462,1.1713982820510864,0.05856231227517128,-0.05856231600046158
4,0.2511749565601349,0.890078604221344,-0.8900789022445679,0.4212856888771057,0.8033536076545715,-0.8033536076545715
5,0.24952492117881775,0.8961878418922424,-0.8961877226829529,0.4508613049983978,0.8325487375259399,-0.8325487375259399
6,0.248798206448555,0.9006274342536926,-0.9006274342536926,0.28636619448661804,0.8781267404556274,-0.8781267404556274
7,0.23130246996879578,0.9075650572776794,-0.9075650572776794,0.19663122296333313,0.9016797542572021,-0.9016796350479126
8,0.23145420849323273,0.9103241562843323,-0.9103242754936218,0.18276190757751465,0.9148934483528137,-0.9148933291435242
9,0.2100742757320404,0.9167957901954651,-0.9167957305908203,0.1659519076347351,0.9126291275024414,-0.9126290082931519
10,0.21338528394699097,0.917977511882782,-0.9179773926734924,0.17193201184272766,0.9205367565155029,-0.9205366969108582
11,0.19756345450878143,0.9246230125427246,-0.9246231913566589,0.1760621815919876,0.913908839225769,-0.9139087796211243
12,0.18745622038841248,0.9274521470069885,-0.9274522066116333,0.17008419334888458,0.930107593536377,-0.930107593536377
13,0.18726390600204468,0.9293189644813538,-0.9293191432952881,0.1723974198102951,0.9199960231781006,-0.9199959635734558
14,0.17890827357769012,0.9319594502449036,-0.9319593906402588,0.15759916603565216,0.9335058927536011,-0.9335058331489563
15,0.17300768196582794,0.9345043301582336,-0.9345044493675232,0.15831118822097778,0.932182788848877,-0.932182788848877
16,0.18947675824165344,0.9313929677009583,-0.9313929080963135,0.2026185691356659,0.933032214641571,-0.933032214641571
17,0.1680639237165451,0.9373325705528259,-0.9373323917388916,0.1754971742630005,0.9370572566986084,-0.9370571970939636
18,0.16181553900241852,0.9395625591278076,-0.9395623803138733,0.1470009833574295,0.9390247464179993,-0.9390246272087097
19,0.15983866155147552,0.9406467080116272,-0.9406468272209167,0.16862055659294128,0.9408706426620483,-0.9408706426620483
20,0.1562313586473465,0.9421349167823792,-0.9421348571777344,0.14354701340198517,0.9443821907043457,-0.9443823099136353
21,0.16788823902606964,0.9389622211456299,-0.9389620423316956,0.22410336136817932,0.9264669418334961,-0.9264669418334961
22,0.1806012988090515,0.9377665519714355,-0.9377663135528564,0.15911373496055603,0.9417901635169983,-0.941789984703064
